"anyo","provincia","comarca","cdmun","municipi","codi_sector","descripcio_sector","consum_kwh","observacions"
2014,"BARCELONA","OSONA","08111","MALLA",6,"TERCIARI","2159035",NULL
2014,"BARCELONA","OSONA","08111","MALLA",7,"USOS DOMESTICS","932749",NULL
2014,"BARCELONA","OSONA","08112","MANLLEU",1,"PRIMARI","1204080",NULL
2014,"BARCELONA","OSONA","08112","MANLLEU",3,"INDUSTRIAL","45902007",NULL
2014,"BARCELONA","OSONA","08112","MANLLEU",4,"CONSTRUCCIO I OBRES PUBLIQUES","203750",NULL
2014,"BARCELONA","OSONA","08112","MANLLEU",5,"TRANSPORT",NULL,"Dada subjecta a secret estadístic."
2014,"BARCELONA","OSONA","08112","MANLLEU",6,"TERCIARI","20225856",NULL
2014,"BARCELONA","OSONA","08112","MANLLEU",7,"USOS DOMESTICS","22499873",NULL
2014,"BARCELONA","BAGES","08113","MANRESA",1,"PRIMARI","451133",NULL
2014,"BARCELONA","BAGES","08113","MANRESA",3,"INDUSTRIAL","126471083",NULL
2014,"BARCELONA","BAGES","08113","MANRESA",4,"CONSTRUCCIO I OBRES PUBLIQUES","979168",NULL
2014,"BARCELONA","BAGES","08113","MANRESA",5,"TRANSPORT",NULL,"Dada subjecta a secret estadístic."
2014,"BARCELONA","BAGES","08113","MANRESA",6,"TERCIARI","127026335",NULL
2014,"BARCELONA","BAGES","08113","MANRESA",7,"USOS DOMESTICS","103712179",NULL
2014,"BARCELONA","BAIX LLOBREGAT","08114","MARTORELL",1,"PRIMARI","17762",NULL
2014,"BARCELONA","BAIX LLOBREGAT","08114","MARTORELL",3,"INDUSTRIAL","1184768931","Inclou el consum del sector energètic."
2014,"BARCELONA","BAIX LLOBREGAT","08114","MARTORELL",4,"CONSTRUCCIO I OBRES PUBLIQUES","249722",NULL
2014,"BARCELONA","BAIX LLOBREGAT","08114","MARTORELL",6,"TERCIARI","45863921",NULL
2014,"BARCELONA","BAIX LLOBREGAT","08114","MARTORELL",7,"USOS DOMESTICS","27324930",NULL
2014,"BARCELONA","VALLES ORIENTAL","08115","MARTORELLES",1,"PRIMARI","16431",NULL
2014,"BARCELONA","VALLES ORIENTAL","08115","MARTORELLES",3,"INDUSTRIAL","94334875",NULL
2014,"BARCELONA","VALLES ORIENTAL","08115","MARTORELLES",4,"CONSTRUCCIO I OBRES PUBLIQUES",NULL,"Dada subjecta a secret estadístic."
2014,"BARCELONA","VALLES ORIENTAL","08115","MARTORELLES",5,"TRANSPORT",NULL,"Dada subjecta a secret estadístic."
2014,"BARCELONA","VALLES ORIENTAL","08115","MARTORELLES",6,"TERCIARI","5020291",NULL
2014,"BARCELONA","VALLES ORIENTAL","08115","MARTORELLES",7,"USOS DOMESTICS","5685497",NULL
2014,"BARCELONA","OSONA","08116","MASIES DE RODA, LES",1,"PRIMARI","650352",NULL
2014,"BARCELONA","OSONA","08116","MASIES DE RODA, LES",3,"INDUSTRIAL",NULL,"Dada subjecta a secret estadístic."
2014,"BARCELONA","OSONA","08116","MASIES DE RODA, LES",4,"CONSTRUCCIO I OBRES PUBLIQUES",NULL,"Dada subjecta a secret estadístic."
2014,"BARCELONA","OSONA","08116","MASIES DE RODA, LES",6,"TERCIARI","2309804",NULL
2014,"BARCELONA","OSONA","08116","MASIES DE RODA, LES",7,"USOS DOMESTICS","1066383",NULL
2014,"BARCELONA","OSONA","08117","MASIES DE VOLTREGA, LES",1,"PRIMARI","701048",NULL
2014,"BARCELONA","OSONA","08117","MASIES DE VOLTREGA, LES",3,"INDUSTRIAL",NULL,"Dada subjecta a secret estadístic. Inclou el consum del sector energètic."
2014,"BARCELONA","OSONA","08117","MASIES DE VOLTREGA, LES",4,"CONSTRUCCIO I OBRES PUBLIQUES","35539",NULL
2014,"BARCELONA","OSONA","08117","MASIES DE VOLTREGA, LES",6,"TERCIARI","4096428",NULL
2014,"BARCELONA","OSONA","08117","MASIES DE VOLTREGA, LES",7,"USOS DOMESTICS","4383036",NULL
2014,"BARCELONA","MARESME","08118","MASNOU, EL",1,"PRIMARI","189316",NULL
2014,"BARCELONA","MARESME","08118","MASNOU, EL",3,"INDUSTRIAL","23609424",NULL
2014,"BARCELONA","MARESME","08118","MASNOU, EL",4,"CONSTRUCCIO I OBRES PUBLIQUES","165634",NULL
2014,"BARCELONA","MARESME","08118","MASNOU, EL",6,"TERCIARI","22338337",NULL
2014,"BARCELONA","MARESME","08118","MASNOU, EL",7,"USOS DOMESTICS","28551579",NULL
2014,"BARCELONA","ANOIA","08119","MASQUEFA",1,"PRIMARI","271869",NULL
2014,"BARCELONA","ANOIA","08119","MASQUEFA",3,"INDUSTRIAL","3057710",NULL
2014,"BARCELONA","ANOIA","08119","MASQUEFA",4,"CONSTRUCCIO I OBRES PUBLIQUES","201486",NULL
2014,"BARCELONA","ANOIA","08119","MASQUEFA",6,"TERCIARI","9526667",NULL
2014,"BARCELONA","ANOIA","08119","MASQUEFA",7,"USOS DOMESTICS","12184978",NULL
2014,"BARCELONA","VALLES OCCIDENTAL","08120","MATADEPERA",1,"PRIMARI","34101",NULL
2014,"BARCELONA","VALLES OCCIDENTAL","08120","MATADEPERA",3,"INDUSTRIAL","23469",NULL
2014,"BARCELONA","VALLES OCCIDENTAL","08120","MATADEPERA",4,"CONSTRUCCIO I OBRES PUBLIQUES","330717",NULL
2014,"BARCELONA","VALLES OCCIDENTAL","08120","MATADEPERA",6,"TERCIARI","7244683",NULL
2014,"BARCELONA","VALLES OCCIDENTAL","08120","MATADEPERA",7,"USOS DOMESTICS","16233703",NULL
2014,"BARCELONA","MARESME","08121","MATARO",1,"PRIMARI","1516367",NULL
2014,"BARCELONA","MARESME","08121","MATARO",3,"INDUSTRIAL","58442195",NULL
2014,"BARCELONA","MARESME","08121","MATARO",4,"CONSTRUCCIO I OBRES PUBLIQUES","513459",NULL
2014,"BARCELONA","MARESME","08121","MATARO",5,"TRANSPORT",NULL,"Dada subjecta a secret estadístic."
2014,"BARCELONA","MARESME","08121","MATARO",6,"TERCIARI","162886768",NULL
2014,"BARCELONA","MARESME","08121","MATARO",7,"USOS DOMESTICS","139420682",NULL
2014,"BARCELONA","ALT PENEDES","08122","MEDIONA",1,"PRIMARI","79524",NULL
2014,"BARCELONA","ALT PENEDES","08122","MEDIONA",3,"INDUSTRIAL",NULL,"Dada subjecta a secret estadístic."
2014,"BARCELONA","ALT PENEDES","08122","MEDIONA",4,"CONSTRUCCIO I OBRES PUBLIQUES","115086",NULL
2014,"BARCELONA","ALT PENEDES","08122","MEDIONA",6,"TERCIARI","2161379",NULL
2014,"BARCELONA","ALT PENEDES","08122","MEDIONA",7,"USOS DOMESTICS","3231375",NULL
2014,"BARCELONA","BAIX LLOBREGAT","08123","MOLINS DE REI",1,"PRIMARI","28007",NULL
2014,"BARCELONA","BAIX LLOBREGAT","08123","MOLINS DE REI",3,"INDUSTRIAL","20445640",NULL
2014,"BARCELONA","BAIX LLOBREGAT","08123","MOLINS DE REI",4,"CONSTRUCCIO I OBRES PUBLIQUES","245470",NULL
2014,"BARCELONA","BAIX LLOBREGAT","08123","MOLINS DE REI",6,"TERCIARI","35525529",NULL
2014,"BARCELONA","BAIX LLOBREGAT","08123","MOLINS DE REI",7,"USOS DOMESTICS","32616199",NULL
2014,"BARCELONA","VALLES ORIENTAL","08124","MOLLET DEL VALLES",1,"PRIMARI","54007",NULL
2014,"BARCELONA","VALLES ORIENTAL","08124","MOLLET DEL VALLES",3,"INDUSTRIAL","60345503",NULL
2014,"BARCELONA","VALLES ORIENTAL","08124","MOLLET DEL VALLES",4,"CONSTRUCCIO I OBRES PUBLIQUES","535825",NULL
2014,"BARCELONA","VALLES ORIENTAL","08124","MOLLET DEL VALLES",6,"TERCIARI","62966244",NULL
2014,"BARCELONA","VALLES ORIENTAL","08124","MOLLET DEL VALLES",7,"USOS DOMESTICS","54105496",NULL
2014,"BARCELONA","VALLES OCCIDENTAL","08125","MONTCADA I REIXAC",1,"PRIMARI","46777",NULL
2014,"BARCELONA","VALLES OCCIDENTAL","08125","MONTCADA I REIXAC",3,"INDUSTRIAL","147660897","Inclou el consum del sector energètic."
2014,"BARCELONA","VALLES OCCIDENTAL","08125","MONTCADA I REIXAC",4,"CONSTRUCCIO I OBRES PUBLIQUES","735907",NULL
2014,"BARCELONA","VALLES OCCIDENTAL","08125","MONTCADA I REIXAC",5,"TRANSPORT",NULL,"Dada subjecta a secret estadístic."
2014,"BARCELONA","VALLES OCCIDENTAL","08125","MONTCADA I REIXAC",6,"TERCIARI","86585670",NULL
2014,"BARCELONA","VALLES OCCIDENTAL","08125","MONTCADA I REIXAC",7,"USOS DOMESTICS","35902732",NULL
2014,"BARCELONA","MARESME","08126","MONTGAT",1,"PRIMARI","70882",NULL
2014,"BARCELONA","MARESME","08126","MONTGAT",3,"INDUSTRIAL","3892373",NULL
2014,"BARCELONA","MARESME","08126","MONTGAT",4,"CONSTRUCCIO I OBRES PUBLIQUES","121512",NULL
2014,"BARCELONA","MARESME","08126","MONTGAT",6,"TERCIARI","7608956",NULL
2014,"BARCELONA","MARESME","08126","MONTGAT",7,"USOS DOMESTICS","13668144",NULL
2014,"BARCELONA","BAGES","08127","MONISTROL DE MONTSERRAT",3,"INDUSTRIAL","6280465",NULL
2014,"BARCELONA","BAGES","08127","MONISTROL DE MONTSERRAT",4,"CONSTRUCCIO I OBRES PUBLIQUES","43307",NULL
2014,"BARCELONA","BAGES","08127","MONISTROL DE MONTSERRAT",5,"TRANSPORT",NULL,"Dada subjecta a secret estadístic."
2014,"BARCELONA","BAGES","08127","MONISTROL DE MONTSERRAT",6,"TERCIARI","8503080",NULL
2014,"BARCELONA","BAGES","08127","MONISTROL DE MONTSERRAT",7,"USOS DOMESTICS","5423734",NULL
2014,"BARCELONA","BAGES","08128","MONISTROL DE CALDERS",1,"PRIMARI","63169",NULL
2014,"BARCELONA","BAGES","08128","MONISTROL DE CALDERS",3,"INDUSTRIAL","463502",NULL
2014,"BARCELONA","BAGES","08128","MONISTROL DE CALDERS",4,"CONSTRUCCIO I OBRES PUBLIQUES","18516",NULL
2014,"BARCELONA","BAGES","08128","MONISTROL DE CALDERS",6,"TERCIARI","765904",NULL
2014,"BARCELONA","BAGES","08128","MONISTROL DE CALDERS",7,"USOS DOMESTICS","1094611",NULL
2014,"BARCELONA","OSONA","08129","MUNTANYOLA",1,"PRIMARI","288922",NULL
2014,"BARCELONA","OSONA","08129","MUNTANYOLA",3,"INDUSTRIAL",NULL,"Dada subjecta a secret estadístic."
2014,"BARCELONA","OSONA","08129","MUNTANYOLA",4,"CONSTRUCCIO I OBRES PUBLIQUES","41967",NULL
2014,"BARCELONA","OSONA","08129","MUNTANYOLA",6,"TERCIARI","395393",NULL
2014,"BARCELONA","OSONA","08129","MUNTANYOLA",7,"USOS DOMESTICS","1053527",NULL
2014,"BARCELONA","BERGUEDA","08130","MONTCLAR",1,"PRIMARI","170354",NULL
2014,"BARCELONA","BERGUEDA","08130","MONTCLAR",6,"TERCIARI","66552",NULL
2014,"BARCELONA","BERGUEDA","08130","MONTCLAR",7,"USOS DOMESTICS","302476",NULL
2014,"BARCELONA","OSONA","08131","MONTESQUIU",1,"PRIMARI",NULL,"Dada subjecta a secret estadístic."
2014,"BARCELONA","OSONA","08131","MONTESQUIU",3,"INDUSTRIAL",NULL,"Dada subjecta a secret estadístic."
2014,"BARCELONA","OSONA","08131","MONTESQUIU",4,"CONSTRUCCIO I OBRES PUBLIQUES",NULL,"Dada subjecta a secret estadístic."
2014,"BARCELONA","OSONA","08131","MONTESQUIU",6,"TERCIARI","593783",NULL
2014,"BARCELONA","OSONA","08131","MONTESQUIU",7,"USOS DOMESTICS","1137261",NULL
2014,"BARCELONA","BERGUEDA","08132","MONTMAJOR",1,"PRIMARI","362830",NULL
2014,"BARCELONA","BERGUEDA","08132","MONTMAJOR",3,"INDUSTRIAL",NULL,"Dada subjecta a secret estadístic."
2014,"BARCELONA","BERGUEDA","08132","MONTMAJOR",4,"CONSTRUCCIO I OBRES PUBLIQUES","19073",NULL
2014,"BARCELONA","BERGUEDA","08132","MONTMAJOR",6,"TERCIARI","624765",NULL
2014,"BARCELONA","BERGUEDA","08132","MONTMAJOR",7,"USOS DOMESTICS","1145953",NULL
2014,"BARCELONA","ANOIA","08133","MONTMANEU",1,"PRIMARI","100325",NULL
2014,"BARCELONA","ANOIA","08133","MONTMANEU",3,"INDUSTRIAL",NULL,"Dada subjecta a secret estadístic."
2014,"BARCELONA","ANOIA","08133","MONTMANEU",6,"TERCIARI","1102984",NULL
2014,"BARCELONA","ANOIA","08133","MONTMANEU",7,"USOS DOMESTICS","220399",NULL
2014,"BARCELONA","VALLES ORIENTAL","08134","FIGARO-MONTMANY",1,"PRIMARI",NULL,"Dada subjecta a secret estadístic."
2014,"BARCELONA","VALLES ORIENTAL","08134","FIGARO-MONTMANY",3,"INDUSTRIAL",NULL,"Dada subjecta a secret estadístic."
2014,"BARCELONA","VALLES ORIENTAL","08134","FIGARO-MONTMANY",4,"CONSTRUCCIO I OBRES PUBLIQUES",NULL,"Dada subjecta a secret estadístic."
2014,"BARCELONA","VALLES ORIENTAL","08134","FIGARO-MONTMANY",6,"TERCIARI","1270043",NULL
2014,"BARCELONA","VALLES ORIENTAL","08134","FIGARO-MONTMANY",7,"USOS DOMESTICS","1312788",NULL
2014,"BARCELONA","VALLES ORIENTAL","08135","MONTMELO",1,"PRIMARI","32233",NULL
2014,"BARCELONA","VALLES ORIENTAL","08135","MONTMELO",3,"INDUSTRIAL","52705084","Inclou el consum del sector energètic."
2014,"BARCELONA","VALLES ORIENTAL","08135","MONTMELO",4,"CONSTRUCCIO I OBRES PUBLIQUES","221874",NULL
2014,"BARCELONA","VALLES ORIENTAL","08135","MONTMELO",6,"TERCIARI","15660412",NULL
2014,"BARCELONA","VALLES ORIENTAL","08135","MONTMELO",7,"USOS DOMESTICS","9169251",NULL
2014,"BARCELONA","VALLES ORIENTAL","08136","MONTORNES DEL VALLES",1,"PRIMARI","4014",NULL
2014,"BARCELONA","VALLES ORIENTAL","08136","MONTORNES DEL VALLES",3,"INDUSTRIAL","94876029","Inclou el consum del sector energètic."
2014,"BARCELONA","VALLES ORIENTAL","08136","MONTORNES DEL VALLES",4,"CONSTRUCCIO I OBRES PUBLIQUES","112259",NULL
2014,"BARCELONA","VALLES ORIENTAL","08136","MONTORNES DEL VALLES",6,"TERCIARI","43624868",NULL
2014,"BARCELONA","VALLES ORIENTAL","08136","MONTORNES DEL VALLES",7,"USOS DOMESTICS","16852674",NULL
2014,"BARCELONA","VALLES ORIENTAL","08137","MONTSENY",1,"PRIMARI",NULL,"Dada subjecta a secret estadístic."
2014,"BARCELONA","VALLES ORIENTAL","08137","MONTSENY",3,"INDUSTRIAL",NULL,"Dada subjecta a secret estadístic."
2014,"BARCELONA","VALLES ORIENTAL","08137","MONTSENY",4,"CONSTRUCCIO I OBRES PUBLIQUES",NULL,"Dada subjecta a secret estadístic."
2014,"BARCELONA","VALLES ORIENTAL","08137","MONTSENY",6,"TERCIARI","658150",NULL
2014,"BARCELONA","VALLES ORIENTAL","08137","MONTSENY",7,"USOS DOMESTICS","575538",NULL
2014,"BARCELONA","BAGES","08138","MOIA",1,"PRIMARI","444280",NULL
2014,"BARCELONA","BAGES","08138","MOIA",3,"INDUSTRIAL","24426657",NULL
2014,"BARCELONA","BAGES","08138","MOIA",4,"CONSTRUCCIO I OBRES PUBLIQUES","27579",NULL
2014,"BARCELONA","BAGES","08138","MOIA",6,"TERCIARI","5948585",NULL
2014,"BARCELONA","BAGES","08138","MOIA",7,"USOS DOMESTICS","8492055",NULL
2014,"BARCELONA","BAGES","08139","MURA",1,"PRIMARI",NULL,"Dada subjecta a secret estadístic."
2014,"BARCELONA","BAGES","08139","MURA",4,"CONSTRUCCIO I OBRES PUBLIQUES","7307",NULL
2014,"BARCELONA","BAGES","08139","MURA",6,"TERCIARI","309893",NULL
2014,"BARCELONA","BAGES","08139","MURA",7,"USOS DOMESTICS","571448",NULL
2014,"BARCELONA","BAGES","08140","NAVARCLES",1,"PRIMARI","45859",NULL
2014,"BARCELONA","BAGES","08140","NAVARCLES",3,"INDUSTRIAL","9258902",NULL
2014,"BARCELONA","BAGES","08140","NAVARCLES",4,"CONSTRUCCIO I OBRES PUBLIQUES","50623",NULL
2014,"BARCELONA","BAGES","08140","NAVARCLES",6,"TERCIARI","4379898",NULL
2014,"BARCELONA","BAGES","08140","NAVARCLES",7,"USOS DOMESTICS","7921865",NULL
2014,"BARCELONA","BAGES","08141","NAVAS",1,"PRIMARI","270921",NULL
2014,"BARCELONA","BAGES","08141","NAVAS",3,"INDUSTRIAL","2707818",NULL
2014,"BARCELONA","BAGES","08141","NAVAS",4,"CONSTRUCCIO I OBRES PUBLIQUES","183620",NULL
2014,"BARCELONA","BAGES","08141","NAVAS",6,"TERCIARI","5329559",NULL
2014,"BARCELONA","BAGES","08141","NAVAS",7,"USOS DOMESTICS","8125196",NULL
2014,"BARCELONA","BERGUEDA","08142","NOU DE BERGUEDA, LA",4,"CONSTRUCCIO I OBRES PUBLIQUES","10914",NULL
2014,"BARCELONA","BERGUEDA","08142","NOU DE BERGUEDA, LA",6,"TERCIARI","282909",NULL
2014,"BARCELONA","BERGUEDA","08142","NOU DE BERGUEDA, LA",7,"USOS DOMESTICS","259484",NULL
2014,"BARCELONA","ANOIA","08143","ODENA",1,"PRIMARI","258309",NULL
2014,"BARCELONA","ANOIA","08143","ODENA",3,"INDUSTRIAL","38417464",NULL
2014,"BARCELONA","ANOIA","08143","ODENA",4,"CONSTRUCCIO I OBRES PUBLIQUES","33035",NULL
2014,"BARCELONA","ANOIA","08143","ODENA",6,"TERCIARI","4096821",NULL
2014,"BARCELONA","ANOIA","08143","ODENA",7,"USOS DOMESTICS","4980757",NULL
2014,"BARCELONA","BERGUEDA","08144","OLVAN",1,"PRIMARI","131014",NULL
2014,"BARCELONA","BERGUEDA","08144","OLVAN",3,"INDUSTRIAL","2874977",NULL
2014,"BARCELONA","BERGUEDA","08144","OLVAN",4,"CONSTRUCCIO I OBRES PUBLIQUES","23787",NULL
2014,"BARCELONA","BERGUEDA","08144","OLVAN",6,"TERCIARI","736234",NULL
2014,"BARCELONA","BERGUEDA","08144","OLVAN",7,"USOS DOMESTICS","1294826",NULL
2014,"BARCELONA","ALT PENEDES","08145","OLERDOLA",1,"PRIMARI","53349",NULL
2014,"BARCELONA","ALT PENEDES","08145","OLERDOLA",3,"INDUSTRIAL","31717432",NULL
2014,"BARCELONA","ALT PENEDES","08145","OLERDOLA",4,"CONSTRUCCIO I OBRES PUBLIQUES","262462",NULL
2014,"BARCELONA","ALT PENEDES","08145","OLERDOLA",6,"TERCIARI","13134645",NULL
2014,"BARCELONA","ALT PENEDES","08145","OLERDOLA",7,"USOS DOMESTICS","5689377",NULL
2014,"BARCELONA","ALT PENEDES","08146","OLESA DE BONESVALLS",1,"PRIMARI",NULL,"Dada subjecta a secret estadístic."
2014,"BARCELONA","ALT PENEDES","08146","OLESA DE BONESVALLS",3,"INDUSTRIAL","7651124",NULL
2014,"BARCELONA","ALT PENEDES","08146","OLESA DE BONESVALLS",4,"CONSTRUCCIO I OBRES PUBLIQUES","135039",NULL
2014,"BARCELONA","ALT PENEDES","08146","OLESA DE BONESVALLS",6,"TERCIARI","1383012",NULL
2014,"BARCELONA","ALT PENEDES","08146","OLESA DE BONESVALLS",7,"USOS DOMESTICS","2744145",NULL
2014,"BARCELONA","BAIX LLOBREGAT","08147","OLESA DE MONTSERRAT",1,"PRIMARI","22916",NULL
2014,"BARCELONA","BAIX LLOBREGAT","08147","OLESA DE MONTSERRAT",3,"INDUSTRIAL","46169463",NULL
2014,"BARCELONA","BAIX LLOBREGAT","08147","OLESA DE MONTSERRAT",4,"CONSTRUCCIO I OBRES PUBLIQUES","145501",NULL
2014,"BARCELONA","BAIX LLOBREGAT","08147","OLESA DE MONTSERRAT",6,"TERCIARI","19238607",NULL
2014,"BARCELONA","BAIX LLOBREGAT","08147","OLESA DE MONTSERRAT",7,"USOS DOMESTICS","27436530",NULL
2014,"BARCELONA","GARRAF","08148","OLIVELLA",1,"PRIMARI",NULL,"Dada subjecta a secret estadístic."
2014,"BARCELONA","GARRAF","08148","OLIVELLA",3,"INDUSTRIAL",NULL,"Dada subjecta a secret estadístic."
2014,"BARCELONA","GARRAF","08148","OLIVELLA",4,"CONSTRUCCIO I OBRES PUBLIQUES","160297",NULL
2014,"BARCELONA","GARRAF","08148","OLIVELLA",6,"TERCIARI","2514776",NULL
2014,"BARCELONA","GARRAF","08148","OLIVELLA",7,"USOS DOMESTICS","5851724",NULL
2014,"BARCELONA","OSONA","08149","OLOST",1,"PRIMARI","676555",NULL
2014,"BARCELONA","OSONA","08149","OLOST",3,"INDUSTRIAL","16071860",NULL
2014,"BARCELONA","OSONA","08149","OLOST",4,"CONSTRUCCIO I OBRES PUBLIQUES","70556",NULL
2014,"BARCELONA","OSONA","08149","OLOST",6,"TERCIARI","1364475",NULL
2014,"BARCELONA","OSONA","08149","OLOST",7,"USOS DOMESTICS","1836613",NULL
2014,"BARCELONA","OSONA","08150","ORIS",1,"PRIMARI","515970",NULL
2014,"BARCELONA","OSONA","08150","ORIS",3,"INDUSTRIAL",NULL,"Dada subjecta a secret estadístic."
2014,"BARCELONA","OSONA","08150","ORIS",6,"TERCIARI","741519",NULL
2014,"BARCELONA","OSONA","08150","ORIS",7,"USOS DOMESTICS","434568",NULL
2014,"BARCELONA","OSONA","08151","ORISTA",1,"PRIMARI","1357772",NULL
2014,"BARCELONA","OSONA","08151","ORISTA",3,"INDUSTRIAL",NULL,"Dada subjecta a secret estadístic."
2014,"BARCELONA","OSONA","08151","ORISTA",4,"CONSTRUCCIO I OBRES PUBLIQUES","20703",NULL
2014,"BARCELONA","OSONA","08151","ORISTA",6,"TERCIARI","351894",NULL
2014,"BARCELONA","OSONA","08151","ORISTA",7,"USOS DOMESTICS","806237",NULL
2014,"BARCELONA","ANOIA","08152","ORPI",1,"PRIMARI","156265",NULL
2014,"BARCELONA","ANOIA","08152","ORPI",6,"TERCIARI","164989",NULL
2014,"BARCELONA","ANOIA","08152","ORPI",7,"USOS DOMESTICS","197589",NULL
2014,"BARCELONA","MARESME","08153","ORRIUS",1,"PRIMARI","5041",NULL
2014,"BARCELONA","MARESME","08153","ORRIUS",3,"INDUSTRIAL",NULL,"Dada subjecta a secret estadístic."
2014,"BARCELONA","MARESME","08153","ORRIUS",4,"CONSTRUCCIO I OBRES PUBLIQUES","15204",NULL
2014,"BARCELONA","MARESME","08153","ORRIUS",6,"TERCIARI","488115",NULL
2014,"BARCELONA","MARESME","08153","ORRIUS",7,"USOS DOMESTICS","1136451",NULL
2014,"BARCELONA","ALT PENEDES","08154","PACS DEL PENEDES",1,"PRIMARI","50635",NULL
2014,"BARCELONA","ALT PENEDES","08154","PACS DEL PENEDES",3,"INDUSTRIAL","30494198",NULL
2014,"BARCELONA","ALT PENEDES","08154","PACS DEL PENEDES",4,"CONSTRUCCIO I OBRES PUBLIQUES",NULL,"Dada subjecta a secret estadístic."
2014,"BARCELONA","ALT PENEDES","08154","PACS DEL PENEDES",6,"TERCIARI","1441262",NULL
2014,"BARCELONA","ALT PENEDES","08154","PACS DEL PENEDES",7,"USOS DOMESTICS","1674927",NULL
2014,"BARCELONA","MARESME","08155","PALAFOLLS",1,"PRIMARI","216912",NULL
2014,"BARCELONA","MARESME","08155","PALAFOLLS",3,"INDUSTRIAL","37758190","Inclou el consum del sector energètic."
2014,"BARCELONA","MARESME","08155","PALAFOLLS",4,"CONSTRUCCIO I OBRES PUBLIQUES","383192",NULL
2014,"BARCELONA","MARESME","08155","PALAFOLLS",6,"TERCIARI","24727428",NULL
2014,"BARCELONA","MARESME","08155","PALAFOLLS",7,"USOS DOMESTICS","10995856",NULL
2014,"BARCELONA","VALLES OCCIDENTAL","08156","PALAU-SOLITA I PLEGAMANS",1,"PRIMARI","93115",NULL
2014,"BARCELONA","VALLES OCCIDENTAL","08156","PALAU-SOLITA I PLEGAMANS",3,"INDUSTRIAL","81545619",NULL
2014,"BARCELONA","VALLES OCCIDENTAL","08156","PALAU-SOLITA I PLEGAMANS",4,"CONSTRUCCIO I OBRES PUBLIQUES","160818",NULL
2014,"BARCELONA","VALLES OCCIDENTAL","08156","PALAU-SOLITA I PLEGAMANS",6,"TERCIARI","40365983",NULL
2014,"BARCELONA","VALLES OCCIDENTAL","08156","PALAU-SOLITA I PLEGAMANS",7,"USOS DOMESTICS","18603886",NULL
2014,"BARCELONA","BAIX LLOBREGAT","08157","PALLEJA",1,"PRIMARI","14999",NULL
2014,"BARCELONA","BAIX LLOBREGAT","08157","PALLEJA",3,"INDUSTRIAL","3140187",NULL
2014,"BARCELONA","BAIX LLOBREGAT","08157","PALLEJA",4,"CONSTRUCCIO I OBRES PUBLIQUES","85297",NULL
2014,"BARCELONA","BAIX LLOBREGAT","08157","PALLEJA",6,"TERCIARI","13575888",NULL
2014,"BARCELONA","BAIX LLOBREGAT","08157","PALLEJA",7,"USOS DOMESTICS","14755819",NULL
2014,"BARCELONA","BAIX LLOBREGAT","08158","PAPIOL, EL",1,"PRIMARI","61803",NULL
2014,"BARCELONA","BAIX LLOBREGAT","08158","PAPIOL, EL",3,"INDUSTRIAL","9066445",NULL
2014,"BARCELONA","BAIX LLOBREGAT","08158","PAPIOL, EL",4,"CONSTRUCCIO I OBRES PUBLIQUES","72975",NULL
2014,"BARCELONA","BAIX LLOBREGAT","08158","PAPIOL, EL",6,"TERCIARI","5898723",NULL
2014,"BARCELONA","BAIX LLOBREGAT","08158","PAPIOL, EL",7,"USOS DOMESTICS","4866541",NULL
2014,"BARCELONA","VALLES ORIENTAL","08159","PARETS DEL VALLES",1,"PRIMARI","21999",NULL
2014,"BARCELONA","VALLES ORIENTAL","08159","PARETS DEL VALLES",3,"INDUSTRIAL","143189402",NULL
2014,"BARCELONA","VALLES ORIENTAL","08159","PARETS DEL VALLES",4,"CONSTRUCCIO I OBRES PUBLIQUES","418395",NULL
2014,"BARCELONA","VALLES ORIENTAL","08159","PARETS DEL VALLES",6,"TERCIARI","43476913",NULL
2014,"BARCELONA","VALLES ORIENTAL","08159","PARETS DEL VALLES",7,"USOS DOMESTICS","20872321",NULL
2014,"BARCELONA","OSONA","08160","PERAFITA",1,"PRIMARI","217040",NULL
2014,"BARCELONA","OSONA","08160","PERAFITA",3,"INDUSTRIAL","780616",NULL
2014,"BARCELONA","OSONA","08160","PERAFITA",4,"CONSTRUCCIO I OBRES PUBLIQUES",NULL,"Dada subjecta a secret estadístic."
2014,"BARCELONA","OSONA","08160","PERAFITA",6,"TERCIARI","662061",NULL
2014,"BARCELONA","OSONA","08160","PERAFITA",7,"USOS DOMESTICS","722507",NULL
2014,"BARCELONA","ANOIA","08161","PIERA",1,"PRIMARI","373327",NULL
2014,"BARCELONA","ANOIA","08161","PIERA",3,"INDUSTRIAL","5958132",NULL
2014,"BARCELONA","ANOIA","08161","PIERA",4,"CONSTRUCCIO I OBRES PUBLIQUES","242453",NULL
2014,"BARCELONA","ANOIA","08161","PIERA",6,"TERCIARI","13196613",NULL
2014,"BARCELONA","ANOIA","08161","PIERA",7,"USOS DOMESTICS","21705992",NULL
2014,"BARCELONA","ANOIA","08162","HOSTALETS DE PIEROLA, ELS",1,"PRIMARI","52783",NULL
2014,"BARCELONA","ANOIA","08162","HOSTALETS DE PIEROLA, ELS",3,"INDUSTRIAL",NULL,"Dada subjecta a secret estadístic."
2014,"BARCELONA","ANOIA","08162","HOSTALETS DE PIEROLA, ELS",4,"CONSTRUCCIO I OBRES PUBLIQUES","61582",NULL
